text,label
"A novel, orientation-independent method based on the Euclidean norm of accelerometer axes was developed to classify all phases of flight, enabling unsupervised and precise identification of altered gravity environments during parabolic flights.",0
The acceleration data were processed using low-pass filtering and change point detection algorithms to segment flight phases and quantify gravito-inertial accelerations (GIA) consistently across different g levels.,0
The acceleration data were processed using low-pass filtering and change point detection algorithms to segment flight phases and quantify gravito-inertial accelerations (GIA) consistently across different g levels.,0
The acceleration data were processed using low-pass filtering and change point detection algorithms to segment flight phases and quantify gravito-inertial accelerations (GIA) consistently across different g levels.,0
"The approach was validated by successfully distinguishing between Mars, lunar, and zero gravity phases within individual parabolas, demonstrating its applicability to various experimental designs without requiring accelerometer orientation knowledge.",0
"All raw data and analysis code from the study are made openly available, providing a standardized, reproducible framework for planning, executing, and analyzing parabolic flight experiments.",0
"The methodology facilitates improved characterization of g-level profiles and vibrations during parabolic flights, supporting academic, governmental, and commercial space research activities.",0
No significant changes were observed in the protein content of cytoskeletal proteins in cardiac and lung tissues of mice after 37 days in space flight.,1
Significant alterations were detected in the mRNA expression levels of genes associated with cytoskeletal proteins in both cardiac and lung tissues.,1
"Total genome methylation levels increased in the tissues studied, potentially influencing gene expression changes.",0
"mRNA expression levels of DNA methylases, cytosine demethylases Tet1 and Tet3, histone acetylase, and histone deacetylase remained unchanged.",0
The mRNA expression level of cytosine demethylase Tet2 was significantly decreased in the tissues examined.,1
"These findings suggest epigenetic modifications, particularly DNA methylation changes, may underlie the observed gene expression alterations during space flight without corresponding changes in protein levels.",0
"Spaceflight of approximately 30 days led to a 36% reduction in GSK3β content in murine soleus muscles across four missions (BION-M1, RR1, RR9, RR18).",0
"Inhibitory serine phosphorylation of GSK3β was increased in two missions (RR18 and BION-M1), indicating altered GSK3β activity during spaceflight.",0
"The reduction in GSK3β content correlated with a decrease in type IIA muscle fibers, which are enriched in GSK3.",0
Muscle-specific knockdown of Gsk3 in mice subjected to Earth-based hindlimb unloading preserved muscle mass and strength and promoted oxidative muscle fiber types.,0
Muscle-specific knockdown of Gsk3 in mice subjected to Earth-based hindlimb unloading preserved muscle mass and strength and promoted oxidative muscle fiber types.,0
"Spaceflight caused a reduction in bone mineral density (BMD) in mice, while muscle-specific Gsk3 deletion increased tibia BMD and FNDC5 expression during hindlimb unloading.",0
"Spaceflight caused a reduction in bone mineral density (BMD) in mice, while muscle-specific Gsk3 deletion increased tibia BMD and FNDC5 expression during hindlimb unloading.",0
These findings suggest that GSK3 inhibition may be a potential strategy to counteract muscle and bone loss associated with spaceflight.,0
"Spaceflight for 35 days significantly reduced the soleus muscle to body mass ratio in mice, indicating muscle atrophy.",1
"Spaceflight significantly increased the sarcoplasmic reticulum (SR) Ca 2+ leak, as measured by the SERCA ionophore ratio, indicating impaired calcium handling.",1
"Levels of 4-hydroxynonenal (4-HNE), a marker of reactive oxygen/nitrogen species (RONS) and oxidative stress, were significantly elevated in soleus muscles after spaceflight.",1
"Treatment with the antioxidant BuOE did not prevent spaceflight-induced muscle atrophy, increased SR Ca 2+ leak, or elevated 4-HNE levels.",0
"Treatment with the antioxidant BuOE did not prevent spaceflight-induced muscle atrophy, increased SR Ca 2+ leak, or elevated 4-HNE levels.",0
"Treatment with the antioxidant BuOE did not prevent spaceflight-induced muscle atrophy, increased SR Ca 2+ leak, or elevated 4-HNE levels.",0
"No significant differences were observed between ground control and vivarium control groups, allowing their combination for analysis.",1
"The study suggests that BuOE treatment is ineffective in counteracting spaceflight-induced SERCA dysfunction and muscle atrophy, indicating a need for alternative therapeutic strategies targeting SERCA activation or Ca 2+ leak reduction.",0
Neonatal and adult human cardiovascular progenitor cells (CPCs) cultured aboard the International Space Station (ISS) for 12 days showed altered expression of microRNAs targeting extracellular matrix interactions and Hippo signaling pathways.,0
Neonatal and adult human cardiovascular progenitor cells (CPCs) cultured aboard the International Space Station (ISS) for 12 days showed altered expression of microRNAs targeting extracellular matrix interactions and Hippo signaling pathways.,0
"Both neonatal and adult CPCs exhibited downregulation of mechanotransduction genes (YAP1, RHOA) and upregulation of DNA repair genes and paracrine factors, accompanied by enhanced migratory capacity.",0
"Both neonatal and adult CPCs exhibited downregulation of mechanotransduction genes (YAP1, RHOA) and upregulation of DNA repair genes and paracrine factors, accompanied by enhanced migratory capacity.",0
"Both neonatal and adult CPCs exhibited downregulation of mechanotransduction genes (YAP1, RHOA) and upregulation of DNA repair genes and paracrine factors, accompanied by enhanced migratory capacity.",0
"Neonatal CPCs specifically demonstrated increased expression of cytoskeletal genes (VIM, NES, DES, LMNB2, LMNA), non-canonical Wnt ligands (WNT5A, WNT9A), and Wnt/calcium signaling molecules (PLCG1, PRKCA).",0
